gioitinh,khoa,hedt,khoahoc,xl_tt,khuvuc_1.0,khuvuc_2.0,khuvuc_3.0,khuvuc_4.0,khuvuc_5.0,khuvuc_6.0,khuvuc_7.0,xl_av,sotchk,hocky_sx,xl_drl,sotchk_truoc,xl_drl_truoc,xlhk_truoc
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,4.0,14,4,5.0,15.0,5.0,3
1.0,KTTT, CLC,14.0,2.0,0,0,0,0,0,0,1,0.0,15,7,3.0,23.0,3.0,1
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,1.0,13,7,3.0,14.0,4.0,2
1.0,KTTT, CQUI,14.0,4.0,0,0,0,0,0,0,1,5.0,18,4,3.0,21.0,3.0,2
1.0,KTTT, CQUI,14.0,4.0,0,0,0,0,0,0,1,5.0,16,5,3.0,18.0,3.0,0
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,0,1,5.0,0,1,4.0,0.0,0.0,0
0.0,KTTT, CLC,14.0,2.0,0,0,0,1,0,0,0,3.0,18,1,4.0,0.0,0.0,0
1.0,CNPM, CLC,14.0,3.0,0,0,0,0,0,1,0,1.0,0,8,4.0,16.0,3.0,4
1.0,HTTT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,12,7,3.0,16.0,3.0,3
1.0,HTTT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,12.0,3.0,0
1.0,MMT&TT, CQUI,14.0,3.0,0,0,0,0,0,1,0,1.0,0,1,4.0,0.0,0.0,0
1.0,KTTT, CQUI,14.0,3.0,0,0,0,0,0,1,0,2.0,0,3,4.0,19.0,3.0,1
1.0,CNPM, CQUI,14.0,3.0,0,0,0,0,0,1,0,1.0,6,7,3.0,18.0,5.0,3
1.0,CNPM, CQUI,14.0,3.0,0,0,0,0,0,1,0,1.0,0,8,4.0,6.0,3.0,0
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,0,1,3.0,0,3,4.0,19.0,4.0,2
1.0,KTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,23,2,3.0,18.0,5.0,2
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,19,2,3.0,19.0,5.0,1
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,14,3,2.0,19.0,3.0,0
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,22,5,4.0,19.0,3.0,1
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,13,6,3.0,22.0,4.0,0
0.0,KTTT, CQUI,14.0,3.0,0,0,0,0,0,0,1,1.0,0,8,4.0,14.0,5.0,3
0.0,KTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,18,1,4.0,0.0,0.0,0
1.0,KTMT, CQUI,14.0,2.0,0,0,0,0,0,0,1,1.0,15,2,3.0,21.0,5.0,1
1.0,KTMT, CQUI,14.0,2.0,0,0,0,0,0,0,1,1.0,11,3,2.0,15.0,3.0,0
1.0,KTMT, CQUI,14.0,2.0,0,0,0,0,0,0,1,1.0,15,5,2.0,11.0,2.0,0
0.0,MMT&TT, CQUI,14.0,3.0,0,0,0,0,0,0,1,3.0,17,4,3.0,18.0,4.0,3
1.0,HTTT, CQUI,14.0,2.0,0,0,0,1,0,0,0,1.0,15,6,3.0,20.0,4.0,3
1.0,KTMT, CQUI,14.0,2.0,0,0,0,0,0,0,1,3.0,18,2,3.0,21.0,5.0,2
1.0,KTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,16,3,5.0,23.0,5.0,1
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,5.0,15,3,2.0,12.0,1.0,1
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,5.0,19,7,2.0,17.0,2.0,1
1.0,MMT&TT, CQUI,14.0,3.0,0,0,0,0,0,1,0,4.0,16,6,3.0,17.0,3.0,1
1.0,MMT&TT, CQUI,14.0,3.0,0,0,0,0,0,1,0,4.0,7,7,4.0,16.0,3.0,0
0.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,0,3,4.0,19.0,5.0,2
1.0,KTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,16,2,4.0,18.0,5.0,1
1.0,KTTT, CQUI,14.0,1.0,0,0,0,1,0,0,0,1.0,23,2,3.0,20.0,5.0,3
1.0,CNPM, CQUI,14.0,1.0,1,0,0,0,0,0,0,0.0,15,2,3.0,17.0,3.0,1
1.0,CNPM, CQUI,14.0,1.0,1,0,0,0,0,0,0,0.0,12,5,2.0,8.0,3.0,1
1.0,CNPM, CQUI,14.0,1.0,1,0,0,0,0,0,0,0.0,23,7,2.0,4.0,2.0,1
1.0,CNPM, CQUI,14.0,1.0,0,0,0,0,0,0,1,0.0,12,7,3.0,12.0,4.0,3
1.0,KTTT, CQUI,14.0,1.0,0,0,0,1,0,0,0,0.0,19,2,3.0,16.0,4.0,2
1.0,KTTT, CQUI,14.0,1.0,0,0,0,1,0,0,0,0.0,7,4,3.0,21.0,3.0,1
1.0,CNPM, CQUI,14.0,1.0,0,0,1,0,0,0,0,0.0,17,1,4.0,0.0,0.0,0
1.0,CNPM, CQUI,14.0,1.0,0,0,1,0,0,0,0,0.0,15,2,3.0,17.0,4.0,0
1.0,CNPM, CQUI,14.0,1.0,0,0,1,0,0,0,0,0.0,4,4,2.0,18.0,3.0,1
1.0,CNPM, CQUI,14.0,1.0,0,0,1,0,0,0,0,0.0,15,2,3.0,17.0,3.0,1
1.0,CNPM, CQUI,14.0,1.0,0,0,1,0,0,0,0,0.0,4,4,2.0,15.0,2.0,1
1.0,KTTT, CQUI,14.0,1.0,0,0,0,1,0,0,0,0.0,19,2,3.0,16.0,4.0,1
1.0,KTTT, CQUI,14.0,1.0,0,0,0,1,0,0,0,0.0,8,3,2.0,19.0,3.0,0
1.0,KTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,10.0,5.0,5
0.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,0,3,4.0,15.0,5.0,3
1.0,KTMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,2.0,19,4,3.0,24.0,5.0,2
1.0,KTMT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,20,2,4.0,15.0,5.0,3
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,1.0,19,2,3.0,19.0,5.0,2
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,1.0,15,3,2.0,19.0,3.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,20,1,5.0,0.0,0.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,19,2,3.0,20.0,5.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,19,3,3.0,19.0,3.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,15,4,3.0,19.0,3.0,0
1.0,CNPM, CQUI,14.0,3.0,0,0,1,0,0,0,0,0.0,0,8,4.0,21.0,3.0,2
0.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,0,3,4.0,21.0,5.0,2
1.0,KTMT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,18,2,4.0,15.0,4.0,1
1.0,HTTT, CQUI,14.0,2.0,0,1,0,0,0,0,0,0.0,20,5,3.0,24.0,3.0,2
1.0,CNPM, CLC,14.0,2.0,0,0,1,0,0,0,0,5.0,15,2,2.0,17.0,3.0,1
1.0,CNPM, CLC,14.0,2.0,0,0,1,0,0,0,0,5.0,12,3,3.0,15.0,2.0,0
1.0,CNPM, CLC,14.0,2.0,0,0,1,0,0,0,0,5.0,16,4,3.0,12.0,3.0,0
1.0,HTTT, CTTT,14.0,0.0,0,0,0,0,0,1,0,1.0,0,3,4.0,13.0,4.0,2
1.0,HTTT, CLC,14.0,1.0,0,0,0,0,0,0,1,1.0,0,8,4.0,6.0,5.0,3
1.0,HTTT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,16,6,2.0,16.0,3.0,1
1.0,CNPM, CLC,14.0,2.0,0,0,0,1,0,0,0,3.0,0,8,4.0,12.0,5.0,4
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,19,2,2.0,18.0,5.0,2
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,0,3,4.0,19.0,2.0,0
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,19,3,2.0,0.0,4.0,0
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,16,4,2.0,19.0,2.0,0
1.0,CNPM, CLC,14.0,3.0,0,0,0,0,0,0,1,4.0,0,8,4.0,20.0,3.0,3
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,23,3,3.0,19.0,3.0,1
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,11,4,3.0,23.0,3.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,18,5,2.0,4.0,4.0,2
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,21,3,3.0,21.0,2.0,1
1.0,KTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,12.0,5.0,4
1.0,KTMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,12,2,4.0,15.0,5.0,2
1.0,KTMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,6,4,3.0,18.0,5.0,1
1.0,CNPM, CQUI,14.0,3.0,0,0,0,1,0,0,0,3.0,15,2,3.0,21.0,5.0,1
1.0,CNPM, CQUI,14.0,3.0,0,0,0,1,0,0,0,3.0,15,4,3.0,12.0,3.0,2
0.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,0,1,1.0,0,3,4.0,21.0,5.0,3
1.0,HTTT, CQUI,14.0,3.0,0,0,0,0,0,1,0,0.0,13,1,4.0,0.0,0.0,0
1.0,KTMT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,18,6,2.0,16.0,2.0,1
1.0,KTMT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,7,7,1.0,18.0,2.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,8.0,3.0,3
1.0,HTTT, CTTT,14.0,1.0,0,0,0,1,0,0,0,2.0,5,2,3.0,7.0,5.0,1
1.0,KHMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,1.0,20,2,3.0,17.0,4.0,3
1.0,MMT&TT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,8.0,5.0,4
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,0,8,4.0,16.0,3.0,3
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,2.0,19,2,2.0,20.0,3.0,1
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,2.0,20,3,2.0,19.0,2.0,0
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,2.0,16,4,2.0,20.0,2.0,0
1.0,MMT&TT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,21,6,3.0,17.0,5.0,2
1.0,MMT&TT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,16,7,2.0,8.0,4.0,1
1.0,HTTT, CTTT,14.0,1.0,0,0,0,0,0,1,0,0.0,20,4,3.0,22.0,3.0,2
1.0,HTTT, CTTT,14.0,1.0,0,0,0,0,0,1,0,0.0,12,6,3.0,6.0,4.0,1
1.0,HTTT, CTTT,14.0,1.0,0,0,0,0,0,1,0,0.0,20,7,3.0,12.0,3.0,0
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,0,3,4.0,17.0,5.0,3
1.0,KHMT, CQUI,14.0,2.0,0,0,0,0,0,0,1,0.0,23,6,3.0,23.0,4.0,2
1.0,KHMT, CQUI,14.0,2.0,0,0,0,0,0,0,1,0.0,23,7,3.0,23.0,3.0,0
1.0,KHMT, CQUI,14.0,2.0,0,1,0,0,0,0,0,0.0,24,4,3.0,23.0,4.0,2
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,16,2,3.0,15.0,4.0,1
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,0,3,4.0,16.0,3.0,0
1.0,KTMT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,8.0,4.0,3
1.0,KTMT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,8,4,3.0,20.0,5.0,1
1.0,CNPM, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,17,1,5.0,0.0,0.0,0
1.0,CNPM, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,17,2,3.0,17.0,5.0,0
1.0,CNPM, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,8,4,2.0,20.0,2.0,1
1.0,KTTT, CQUI,14.0,2.0,0,0,0,0,0,1,0,1.0,20,1,4.0,0.0,0.0,0
1.0,KTTT, CQUI,14.0,2.0,0,0,0,0,0,1,0,1.0,19,2,2.0,20.0,4.0,0
1.0,KTTT, CQUI,14.0,2.0,0,0,0,0,0,1,0,1.0,11,3,2.0,19.0,2.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,0,3,4.0,23.0,5.0,3
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,2.0,0,7,4.0,16.0,5.0,2
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,0,3,4.0,21.0,4.0,3
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,19,1,4.0,0.0,0.0,0
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,0,3,4.0,10.0,3.0,2
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,17,4,3.0,20.0,3.0,1
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,22,6,2.0,19.0,4.0,2
1.0,HTTT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,0,1,4.0,0.0,0.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,4.0,0,3,4.0,17.0,4.0,1
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,3.0,6,2,2.0,18.0,3.0,1
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,3.0,12,3,2.0,6.0,2.0,0
1.0,CNPM, CLC,14.0,3.0,0,0,0,0,0,0,1,1.0,0,8,4.0,14.0,5.0,4
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,0,3,4.0,21.0,5.0,3
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,2.0,15,2,4.0,17.0,5.0,3
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,0,1,1.0,0,3,4.0,23.0,5.0,4
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,0,1,1.0,0,7,4.0,22.0,5.0,3
1.0,KTMT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,0,3,4.0,16.0,3.0,2
1.0,KTMT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,20,6,1.0,18.0,3.0,1
1.0,KTMT, CLC,14.0,2.0,0,0,0,0,0,0,1,3.0,16,3,3.0,18.0,3.0,1
0.0,KTTT, CLC,14.0,1.0,0,0,0,0,1,0,0,0.0,17,4,3.0,23.0,3.0,2
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,21,3,3.0,21.0,3.0,2
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,10,4,3.0,21.0,3.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,1.0,23,2,3.0,17.0,5.0,2
0.0,KTTT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,0,8,4.0,7.0,5.0,5
1.0,HTTT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,0,3,4.0,17.0,4.0,3
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,21,2,2.0,16.0,3.0,2
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,15,4,3.0,24.0,3.0,2
0.0,HTTT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,0,8,4.0,8.0,4.0,4
0.0,KHMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,0,8,4.0,7.0,3.0,3
1.0,KTMT, CLC,14.0,1.0,0,0,1,0,0,0,0,5.0,0,3,4.0,16.0,4.0,1
1.0,KTTT, CQUI,14.0,3.0,0,0,0,0,0,0,1,1.0,0,8,4.0,10.0,5.0,3
0.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,0,1,0.0,0,8,4.0,17.0,5.0,4
0.0,KHMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,16,6,4.0,23.0,5.0,4
1.0,CNPM, CQUI,14.0,3.0,0,0,0,0,0,1,0,4.0,11,7,3.0,21.0,3.0,3
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,1.0,17,2,2.0,13.0,5.0,1
0.0,KHMT, CLC,14.0,2.0,0,0,0,0,1,0,0,0.0,0,8,4.0,8.0,3.0,3
1.0,HTTT, CTTT,14.0,1.0,0,0,0,0,0,1,0,4.0,10,2,3.0,7.0,5.0,1
1.0,HTTT, CTTT,14.0,1.0,0,0,0,0,0,1,0,4.0,4,7,4.0,14.0,3.0,1
1.0,KTMT, CLC,14.0,2.0,0,0,0,0,0,1,0,3.0,20,7,1.0,22.0,2.0,2
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,0,3,4.0,23.0,4.0,3
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,0,1,0.0,21,2,4.0,16.0,5.0,2
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,0.0,0,8,4.0,8.0,5.0,3
1.0,KTMT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,18,2,4.0,17.0,5.0,1
1.0,KTMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,17,1,4.0,0.0,0.0,0
1.0,KTMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,4,2,2.0,17.0,4.0,0
1.0,KTMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,18,6,3.0,21.0,3.0,1
1.0,KTMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,20,7,3.0,8.0,4.0,1
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,16,7,3.0,22.0,3.0,2
1.0,HTTT, CTTT,14.0,1.0,0,0,0,0,0,1,0,1.0,16,6,2.0,20.0,3.0,2
1.0,KTTT, CQUI,14.0,2.0,0,0,0,0,0,1,0,5.0,0,3,4.0,21.0,3.0,2
1.0,KHMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,0,8,4.0,8.0,4.0,3
0.0,HTTT, CLC,14.0,1.0,0,0,0,0,1,0,0,0.0,0,3,4.0,23.0,5.0,3
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,0.0,20,5,2.0,6.0,4.0,3
1.0,HTTT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,0,8,4.0,10.0,5.0,3
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,0,8,4.0,16.0,3.0,3
1.0,HTTT, CQUI,14.0,2.0,0,0,0,0,0,0,1,2.0,8,7,3.0,23.0,5.0,3
1.0,HTTT, CQUI,14.0,2.0,0,0,0,0,0,0,1,2.0,0,8,4.0,8.0,3.0,0
0.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,18,2,3.0,17.0,5.0,2
0.0,HTTT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,0,8,4.0,11.0,4.0,3
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,17,2,3.0,17.0,4.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,16,4,3.0,23.0,2.0,1
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,16,5,2.0,16.0,3.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,14,6,1.0,16.0,2.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,0,1,0.0,0,8,4.0,11.0,4.0,4
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,0.0,0,8,4.0,5.0,3.0,3
1.0,KHMT, CQUI,14.0,2.0,0,0,0,0,0,1,0,0.0,0,8,4.0,12.0,3.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,3.0,15,2,3.0,17.0,5.0,2
1.0,HTTT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,15,6,5.0,16.0,5.0,2
1.0,HTTT, CLC,14.0,1.0,0,0,0,0,0,1,0,3.0,0,3,4.0,19.0,3.0,1
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,2.0,0,8,4.0,20.0,5.0,4
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,16,1,3.0,0.0,0.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,14,2,2.0,16.0,3.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,8,4,3.0,14.0,3.0,2
1.0,MMT&TT, CLC,14.0,1.0,0,0,1,0,0,0,0,0.0,11,5,1.0,8.0,3.0,0
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,3.0,19,1,3.0,0.0,0.0,0
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,3.0,8,2,4.0,19.0,3.0,0
1.0,MMT&TT, CLC,14.0,2.0,0,0,0,0,0,1,0,0.0,20,6,2.0,23.0,3.0,2
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,1,0,0.0,19,2,4.0,16.0,5.0,1
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,0,3,4.0,15.0,4.0,3
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,21,2,3.0,15.0,5.0,1
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,0,3,4.0,21.0,3.0,0
1.0,HTTT, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,23,3,2.0,0.0,4.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,23,2,3.0,16.0,3.0,1
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,0,3,4.0,23.0,3.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,23,3,2.0,0.0,4.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,7,4,3.0,23.0,2.0,0
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,18,5,2.0,7.0,3.0,0
1.0,KTMT, CQUI,14.0,2.0,0,0,0,1,0,0,0,5.0,16,6,2.0,14.0,3.0,1
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,3.0,17,2,2.0,20.0,4.0,2
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,3.0,21,3,3.0,17.0,2.0,0
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,3.0,20,4,3.0,21.0,3.0,0
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,3.0,13,6,2.0,7.0,3.0,1
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,0,1,3.0,23,2,2.0,18.0,4.0,1
1.0,MMT&TT, CLC,14.0,1.0,0,0,0,0,0,0,1,3.0,12,6,2.0,18.0,4.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,0,8,4.0,8.0,5.0,3
1.0,CNPM, CLC,14.0,2.0,0,0,0,0,0,1,0,5.0,17,7,1.0,18.0,2.0,3
1.0,HTTT, CQUI,14.0,2.0,0,0,0,1,0,0,0,0.0,0,8,4.0,8.0,5.0,1
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,8,4,3.0,16.0,3.0,1
1.0,HTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,0.0,13,7,3.0,23.0,2.0,1
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,7,4,3.0,18.0,4.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,15,5,2.0,7.0,3.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,16,6,2.0,15.0,2.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,5.0,19,2,4.0,17.0,5.0,1
1.0,KHMT, CLC,14.0,2.0,0,0,1,0,0,0,0,5.0,13,7,3.0,9.0,4.0,1
1.0,MMT&TT, CQUI,14.0,3.0,0,0,0,0,0,1,0,0.0,0,8,4.0,15.0,3.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,19,2,2.0,13.0,4.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,17,5,3.0,13.0,3.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,19,6,2.0,17.0,3.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,7,7,1.0,19.0,2.0,0
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,12,2,3.0,19.0,4.0,1
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,20,4,2.0,22.0,2.0,1
1.0,KTMT, CLC,14.0,1.0,0,0,0,0,0,1,0,2.0,18,5,1.0,20.0,2.0,0
1.0,HTTT, CLC,14.0,1.0,0,0,0,1,0,0,0,0.0,0,8,4.0,11.0,3.0,3
1.0,KTMT, CLC,14.0,2.0,0,0,0,1,0,0,0,0.0,13,1,5.0,0.0,0.0,0
1.0,MMT&TT, CQUI,14.0,2.0,0,0,0,0,0,1,0,5.0,0,3,4.0,19.0,5.0,3
1.0,CNPM, CLC,14.0,2.0,0,0,1,0,0,0,0,0.0,0,1,4.0,0.0,0.0,0
0.0,KTTT, CQUI,14.0,2.0,0,0,1,0,0,0,0,1.0,0,8,4.0,12.0,5.0,4
1.0,CNPM, CQUI,14.0,3.0,0,0,1,0,0,0,0,0.0,8,7,5.0,22.0,5.0,4
1.0,CNPM, CQUI,14.0,3.0,0,0,1,0,0,0,0,0.0,0,8,4.0,8.0,5.0,0
1.0,KTMT, CLC,14.0,2.0,0,0,0,1,0,0,0,5.0,21,2,3.0,19.0,4.0,1
1.0,KTMT, CLC,14.0,2.0,0,0,0,1,0,0,0,5.0,23,3,2.0,21.0,3.0,0
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,3.0,19,2,4.0,17.0,5.0,1
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,3.0,18,4,3.0,16.0,5.0,2
1.0,KHMT, CLC,14.0,2.0,0,0,0,0,0,1,0,3.0,14,5,2.0,18.0,3.0,0
